task,model,stimulus_group,stimulus_index,legacy_pnum,few_shot,seed,temperature,do_sample,score,run_time_seconds,avg_time_per_sample_seconds,_source
rhymes,flan-t5-large,ambiguous,3,0,False,42,0.0,False,0.14,18.329,0.183,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
rhymes,flan-t5-large,ambiguous,3,0,False,43,0.0,False,0.14,18.072,0.181,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
rhymes,flan-t5-large,ambiguous,3,0,False,44,0.0,False,0.14,17.861,0.179,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
rhymes,flan-t5-large,ambiguous,4,0,False,42,0.0,False,0.16,18.035,0.180,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
rhymes,flan-t5-large,ambiguous,4,0,False,43,0.0,False,0.16,18.037,0.180,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
rhymes,flan-t5-large,ambiguous,4,0,False,44,0.0,False,0.16,18.116,0.181,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,1,0,False,42,0.0,False,0.13,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,1,0,False,43,0.0,False,0.13,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,1,0,False,44,0.0,False,0.13,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,2,0,False,42,0.0,False,0.2,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,2,0,False,43,0.0,False,0.2,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,2,0,False,44,0.0,False,0.2,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,3,0,False,42,0.0,False,0.14,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,3,0,False,43,0.0,False,0.14,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,3,0,False,44,0.0,False,0.14,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,4,0,False,42,0.0,False,0.13,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,4,0,False,43,0.0,False,0.13,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_control,4,0,False,44,0.0,False,0.13,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,1,False,42,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,1,False,43,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,1,False,44,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,2,False,42,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,2,False,43,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,2,False,44,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,3,False,42,0.0,False,0.21,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,3,False,43,0.0,False,0.21,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,3,False,44,0.0,False,0.21,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,4,False,42,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,4,False,43,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,negative_original,,4,False,44,0.0,False,0.28,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,1,0,False,42,0.0,False,0.17,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,1,0,False,43,0.0,False,0.17,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,1,0,False,44,0.0,False,0.17,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,2,0,False,42,0.0,False,0.15,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,2,0,False,43,0.0,False,0.15,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,2,0,False,44,0.0,False,0.15,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,3,0,False,42,0.0,False,0.16,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,3,0,False,43,0.0,False,0.16,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,3,0,False,44,0.0,False,0.16,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,4,0,False,42,0.0,False,0.15,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,4,0,False,43,0.0,False,0.15,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,neutral,4,0,False,44,0.0,False,0.15,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,1,0,False,42,0.0,False,0.17,17.336,0.173,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,1,0,False,43,0.0,False,0.17,17.334,0.173,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,1,0,False,44,0.0,False,0.17,17.505,0.175,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,2,0,False,42,0.0,False,0.21,17.841,0.178,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,2,0,False,43,0.0,False,0.21,17.826,0.178,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,2,0,False,44,0.0,False,0.21,17.956,0.180,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,3,0,False,42,0.0,False,0.25,17.306,0.173,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,3,0,False,43,0.0,False,0.25,17.209,0.172,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,3,0,False,44,0.0,False,0.25,17.125,0.171,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,4,0,False,42,0.0,False,0.17,18.010,0.180,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,4,0,False,43,0.0,False,0.17,17.935,0.179,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
rhymes,flan-t5-large,positive,4,0,False,44,0.0,False,0.17,17.647,0.176,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,1,0,False,42,0.0,False,1.0,11.365,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,1,0,False,43,0.0,False,1.0,11.288,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,1,0,False,44,0.0,False,1.0,11.394,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,2,0,False,42,0.0,False,1.0,11.358,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,2,0,False,43,0.0,False,1.0,11.399,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,2,0,False,44,0.0,False,1.0,11.339,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,3,0,False,42,0.0,False,1.0,11.348,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,3,0,False,43,0.0,False,1.0,11.344,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,3,0,False,44,0.0,False,1.0,11.348,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,4,0,False,42,0.0,False,1.0,11.393,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,4,0,False,43,0.0,False,1.0,11.362,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,ambiguous,4,0,False,44,0.0,False,1.0,11.238,0.112,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,1,0,False,42,0.0,False,0.89,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,1,0,False,43,0.0,False,0.89,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,1,0,False,44,0.0,False,0.89,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,2,0,False,42,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,2,0,False,43,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,2,0,False,44,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,3,0,False,42,0.0,False,0.99,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,3,0,False,43,0.0,False,0.99,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,3,0,False,44,0.0,False,0.99,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,4,0,False,42,0.0,False,0.97,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,4,0,False,43,0.0,False,0.97,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_control,4,0,False,44,0.0,False,0.97,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,1,False,42,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,1,False,43,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,1,False,44,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,2,False,42,0.0,False,0.97,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,2,False,43,0.0,False,0.97,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,2,False,44,0.0,False,0.97,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,3,False,42,0.0,False,0.76,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,3,False,43,0.0,False,0.76,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,3,False,44,0.0,False,0.76,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,4,False,42,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,4,False,43,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,negative_original,,4,False,44,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,1,0,False,42,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,1,0,False,43,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,1,0,False,44,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,2,0,False,42,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,2,0,False,43,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,2,0,False,44,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,3,0,False,42,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,3,0,False,43,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,3,0,False,44,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,4,0,False,42,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,4,0,False,43,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,neutral,4,0,False,44,0.0,False,1.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\neutral\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,1,0,False,42,0.0,False,1.0,11.482,0.115,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,1,0,False,43,0.0,False,1.0,11.272,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,1,0,False,44,0.0,False,1.0,11.384,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,2,0,False,42,0.0,False,1.0,11.354,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,2,0,False,43,0.0,False,1.0,11.300,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,2,0,False,44,0.0,False,1.0,11.321,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,3,0,False,42,0.0,False,0.95,11.172,0.112,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,3,0,False,43,0.0,False,0.95,11.026,0.110,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,3,0,False,44,0.0,False,0.95,11.056,0.111,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,4,0,False,42,0.0,False,1.0,11.378,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,4,0,False,43,0.0,False,1.0,11.448,0.114,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
second_word_letter,flan-t5-large,positive,4,0,False,44,0.0,False,1.0,11.255,0.113,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\positive\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,1,0,False,42,0.0,False,0.0,11.716,0.117,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,1,0,False,43,0.0,False,0.0,11.810,0.118,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,1,0,False,44,0.0,False,0.0,11.249,0.112,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,2,0,False,42,0.0,False,0.0,11.863,0.119,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,2,0,False,43,0.0,False,0.0,11.788,0.118,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,2,0,False,44,0.0,False,0.0,11.175,0.112,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,3,0,False,42,0.0,False,0.0,11.675,0.117,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,3,0,False,43,0.0,False,0.0,11.613,0.116,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,3,0,False,44,0.0,False,0.0,11.106,0.111,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,4,0,False,42,0.0,False,0.0,11.796,0.118,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,4,0,False,43,0.0,False,0.0,11.680,0.117,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,ambiguous,4,0,False,44,0.0,False,0.0,11.100,0.111,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\ambiguous\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,1,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,1,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,1,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,2,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,2,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,2,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,3,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,3,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,3,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,4,0,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,4,0,False,43,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_control,4,0,False,44,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_control\flan-t5-large\results.csv
sentence_similarity,flan-t5-large,negative_original,,1,False,42,0.0,False,0.0,,,C:\Users\Thundercrow\Desktop\DESCARTES\M2\NegativePrompt_H1\results\negative_original\flan-t5-large\results.csv
